batter_id,batter_name,date,opposing_team,avg1,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,avg2,year
283,조동찬,5.12,KIA,0.250,4,1,1,1,0,0,2,0,0,0,0,2,0,0.28,2013
283,조동찬,5.14,두산,0.500,4,0,2,1,0,0,0,0,0,1,0,2,0,0.289,2013
283,조동찬,5.15,두산,0.000,4,0,0,0,0,0,0,0,0,0,0,1,1,0.277,2013
283,조동찬,5.17,NC,0.500,2,0,1,0,0,0,0,0,0,1,0,0,1,0.282,2013
283,조동찬,5.18,NC,0.000,3,0,0,0,0,0,0,0,0,0,0,1,0,0.274,2013
283,조동찬,5.21,LG,0.000,3,0,0,0,0,0,0,0,0,0,0,2,0,0.266,2013
283,조동찬,5.22,LG,0.333,3,1,1,0,0,1,1,0,0,0,0,1,0,0.268,2013
283,조동찬,5.23,LG,0.500,4,2,2,1,0,0,0,0,0,0,0,0,0,0.276,2013
283,조동찬,5.24,한화,0.333,3,1,1,0,0,0,2,0,0,1,0,0,0,0.277,2013
283,조동찬,5.25,한화,0.000,5,0,0,0,0,0,0,0,0,0,0,2,0,0.266,2013
283,조동찬,5.26,한화,0.000,3,0,0,0,0,0,0,0,0,0,0,1,0,0.26,2013
283,조동찬,5.3,SK,-,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,2013
283,조동찬,6.01,롯데,0.000,3,0,0,0,0,0,0,0,0,1,0,1,0,0.254,2013
283,조동찬,6.02,롯데,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.254,2013
283,조동찬,6.04,넥센,0.000,2,0,0,0,0,0,0,0,0,1,0,0,0,0.25,2013
283,조동찬,6.05,넥센,0.000,4,0,0,0,0,0,0,0,0,0,0,1,0,0.243,2013
283,조동찬,6.06,넥센,0.000,1,2,0,0,0,0,0,0,0,2,0,1,0,0.241,2013
283,조동찬,6.07,두산,0.000,1,1,0,0,0,0,0,1,0,1,1,0,0,0.239,2013
283,조동찬,6.08,두산,0.000,2,0,0,0,0,0,0,0,0,1,0,0,0,0.236,2013
283,조동찬,6.09,두산,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0.236,2013
283,조동찬,6.14,NC,0.500,2,1,1,0,0,0,0,1,0,0,0,0,0,0.24,2013
283,조동찬,6.15,NC,0.500,2,0,1,0,0,0,1,0,0,0,0,1,0,0.243,2013
283,조동찬,6.16,NC,0.600,5,1,3,1,0,0,1,1,0,1,0,1,0,0.255,2013
283,조동찬,6.19,SK,0.667,3,1,2,1,0,0,1,0,0,0,1,1,0,0.263,2013
283,조동찬,6.2,SK,0.000,4,0,0,0,0,0,0,0,0,0,0,0,0,0.256,2013
283,조동찬,6.21,LG,0.250,4,0,1,0,0,0,0,0,0,0,1,2,0,0.256,2013
283,조동찬,6.22,LG,0.667,3,2,2,1,0,1,2,0,0,0,0,0,0,0.263,2013
283,조동찬,6.23,LG,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.263,2013
283,조동찬,6.26,한화,0.000,2,0,0,0,0,0,0,1,0,1,0,0,0,0.26,2013
283,조동찬,6.28,KIA,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.259,2013
283,조동찬,6.29,KIA,0.000,2,0,0,0,0,0,0,0,0,0,0,0,0,0.256,2013
283,조동찬,6.3,KIA,0.000,3,1,0,0,0,0,0,0,0,1,0,0,1,0.251,2013
283,조동찬,7.02,롯데,0.000,2,0,0,0,0,0,0,0,0,0,0,1,0,0.249,2013
283,조동찬,7.03,롯데,0.000,3,0,0,0,0,0,0,0,0,0,0,2,0,0.245,2013
283,조동찬,7.05,두산,0.000,2,0,0,0,0,0,0,0,0,0,0,0,0,0.242,2013
283,조동찬,7.06,두산,0.000,2,0,0,0,0,0,0,0,1,1,0,1,0,0.239,2013
283,조동찬,7.07,두산,0.250,4,0,1,0,0,0,1,0,0,0,0,1,0,0.24,2013
283,조동찬,7.09,SK,0.000,4,0,0,0,0,0,0,0,0,0,0,1,0,0.235,2013
283,조동찬,7.11,SK,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.234,2013
283,조동찬,7.12,한화,0.500,4,0,2,2,0,0,2,0,0,0,0,1,0,0.239,2013
283,조동찬,7.13,한화,0.333,3,1,1,0,0,0,0,0,0,1,0,1,0,0.24,2013
283,조동찬,8.08,한화,0.500,4,1,2,2,0,0,0,0,0,1,0,0,0,0.245,2013
283,조동찬,8.09,한화,0.000,3,0,0,0,0,0,0,0,0,0,0,1,0,0.242,2013
283,조동찬,8.1,KIA,0.250,4,1,1,0,0,0,0,0,0,1,0,1,0,0.242,2013
283,조동찬,8.11,KIA,0.000,3,0,0,0,0,0,1,0,0,0,0,2,0,0.239,2013
283,조동찬,8.13,LG,0.333,3,0,1,0,0,0,1,0,0,0,0,1,0,0.24,2013
283,조동찬,8.01,KIA,0.500,4,1,2,1,0,0,0,1,0,1,0,0,0,0.5,2014
283,조동찬,8.05,한화,0.750,4,2,3,0,0,0,0,1,0,1,0,1,0,0.625,2014
283,조동찬,8.06,한화,0.400,5,0,2,0,0,0,0,1,0,0,0,1,0,0.5379999999999999,2014
283,조동찬,8.08,롯데,0.000,2,0,0,0,0,0,0,0,0,0,0,1,1,0.467,2014
283,조동찬,8.09,넥센,0.333,3,0,1,0,0,0,0,0,0,2,0,1,0,0.444,2014
283,조동찬,8.11,넥센,0.000,4,0,0,0,0,0,0,0,0,1,0,2,0,0.364,2014
283,조동찬,8.15,SK,0.333,3,0,1,1,0,0,0,0,1,1,0,1,1,0.36,2014
283,조동찬,8.16,LG,0.800,5,2,4,1,0,0,2,0,0,0,0,1,0,0.433,2014
283,조동찬,8.21,두산,0.000,1,0,0,0,0,0,1,0,0,0,0,0,0,0.419,2014
283,조동찬,8.22,두산,0.250,4,0,1,0,0,0,0,1,0,0,0,2,0,0.4,2014
283,조동찬,8.24,SK,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.389,2014
283,조동찬,8.26,롯데,0.333,3,1,1,0,0,0,0,0,0,0,0,1,0,0.385,2014
283,조동찬,8.27,롯데,0.000,2,0,0,0,0,0,0,0,0,0,1,0,1,0.366,2014
283,조동찬,8.28,두산,0.000,4,0,0,0,0,0,0,0,0,0,0,2,0,0.333,2014
283,조동찬,8.29,두산,0.000,1,0,0,0,0,0,0,1,0,1,0,0,0,0.326,2014
283,조동찬,8.3,넥센,0.500,2,0,1,0,0,0,0,0,1,0,0,0,0,0.333,2014
283,조동찬,8.31,넥센,0.333,3,0,1,1,0,0,0,0,0,1,0,1,0,0.333,2014
283,조동찬,9.02,NC,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333,2014
283,조동찬,9.04,한화,0.500,2,1,1,0,0,1,1,0,0,1,0,0,0,0.34,2014
283,조동찬,9.05,한화,0.000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.321,2014
283,조동찬,9.09,NC,-,0,0,0,0,0,0,1,0,0,1,0,0,0,0.321,2014
283,조동찬,9.1,NC,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,2014
283,조동찬,9.11,KIA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,2014
283,조동찬,9.12,KIA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,2014
283,조동찬,9.13,LG,0.000,2,0,0,0,0,0,0,0,0,0,0,2,0,0.31,2014
283,조동찬,9.14,LG,0.250,4,0,1,0,0,0,0,0,0,0,0,1,2,0.306,2014
283,조동찬,10.01,롯데,0.000,1,0,0,0,0,0,0,0,0,0,0,1,0,0.302,2014
283,조동찬,10.04,KIA,0.500,2,0,1,0,0,0,1,0,0,0,0,0,0,0.308,2014
283,조동찬,10.05,KIA,0.000,5,0,0,0,0,0,0,0,0,0,0,2,0,0.28600000000000003,2014
283,조동찬,10.06,두산,0.000,2,0,0,0,0,0,0,0,0,0,0,0,0,0.278,2014
283,조동찬,10.07,LG,0.000,2,0,0,0,0,0,0,0,0,0,0,1,0,0.27,2014
283,조동찬,4.01,두산,0.000,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2016
283,조동찬,4.05,KT,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2016
283,조동찬,4.06,KT,0.000,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2016
283,조동찬,4.07,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2016
283,조동찬,4.08,롯데,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2016
283,조동찬,4.09,롯데,0.500,2,1,1,0,0,1,2,0,0,0,0,0,1,0.25,2016
283,조동찬,4.1,롯데,0.000,3,0,0,0,0,0,1,0,0,1,0,1,0,0.14300000000000002,2016
283,조동찬,4.12,NC,0.000,3,1,0,0,0,0,0,0,0,1,1,1,0,0.1,2016
283,조동찬,4.13,NC,0.000,2,0,0,0,0,0,0,0,0,1,0,0,0,0.083,2016
283,조동찬,4.15,두산,0.000,1,0,0,0,0,0,0,0,0,1,0,0,0,0.077,2016
283,조동찬,4.17,두산,0.000,1,0,0,0,0,0,0,0,0,1,0,0,0,0.071,2016
283,조동찬,4.19,KIA,-,0,0,0,0,0,0,0,0,0,1,0,0,0,0.071,2016
283,조동찬,4.2,KIA,0.000,4,0,0,0,0,0,0,0,0,0,0,2,0,0.056,2016
283,조동찬,4.21,KIA,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,2016
283,조동찬,4.22,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,2016
283,조동찬,4.23,KT,0.000,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05,2016
283,조동찬,4.24,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2016
283,조동찬,4.26,LG,0.333,3,0,1,0,0,0,0,0,0,0,0,0,0,0.087,2016
283,조동찬,4.28,LG,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.083,2016
283,조동찬,4.29,한화,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,2016
283,조동찬,4.3,한화,0.333,3,1,1,0,0,1,2,0,0,0,0,1,0,0.111,2016
283,조동찬,5.01,한화,0.000,2,0,0,0,0,0,0,0,0,0,0,1,0,0.103,2016
283,조동찬,5.04,넥센,0.500,2,0,1,0,0,0,1,0,0,0,0,1,0,0.129,2016
283,조동찬,5.05,넥센,0.333,3,0,1,0,0,0,0,0,0,0,0,0,0,0.147,2016
283,조동찬,5.06,SK,0.250,4,1,1,0,0,0,0,0,0,0,0,1,0,0.158,2016
283,조동찬,5.07,SK,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.16699999999999998,2016
283,조동찬,5.08,SK,0.000,1,0,0,0,0,0,0,0,0,1,0,0,0,0.163,2016
283,조동찬,5.1,LG,0.200,5,1,1,0,0,0,0,0,0,0,0,1,0,0.16699999999999998,2016
283,조동찬,5.11,LG,0.000,4,0,0,0,0,0,0,0,0,0,0,2,0,0.154,2016
283,조동찬,5.12,LG,0.250,4,1,1,1,0,0,1,0,0,1,0,1,0,0.161,2016
283,조동찬,5.13,롯데,0.200,5,0,1,0,0,0,0,0,0,0,0,1,0,0.16399999999999998,2016
283,조동찬,5.14,롯데,0.333,3,1,1,0,0,0,0,0,0,1,0,0,0,0.172,2016
283,조동찬,5.15,롯데,0.250,4,1,1,0,0,0,0,0,0,0,0,1,0,0.17600000000000002,2016
283,조동찬,5.17,한화,0.000,2,0,0,0,0,0,0,0,0,1,1,0,0,0.171,2016
283,조동찬,5.18,한화,1.000,2,2,2,1,0,1,2,0,0,1,0,0,0,0.194,2016
283,조동찬,5.19,한화,0.250,4,1,1,1,0,0,0,0,0,0,0,1,0,0.197,2016
283,조동찬,5.2,NC,0.000,3,1,0,0,0,0,0,0,0,1,0,0,0,0.19,2016
283,조동찬,5.21,NC,0.667,3,0,2,0,0,0,0,0,0,0,0,1,0,0.207,2016
283,조동찬,5.22,NC,0.600,5,2,3,0,0,2,4,0,0,0,0,2,0,0.23,2016
283,조동찬,5.24,KIA,0.000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.222,2016
283,조동찬,5.25,KIA,0.667,3,1,2,1,0,0,0,0,0,1,0,0,0,0.237,2016
283,조동찬,5.26,KIA,1.000,2,0,2,0,1,0,1,0,0,0,0,0,0,0.253,2016
283,조동찬,5.27,SK,0.500,4,0,2,0,0,0,0,0,0,0,0,1,0,0.263,2016
283,조동찬,5.28,SK,0.750,4,1,3,1,0,1,2,0,0,0,0,0,0,0.282,2016
283,조동찬,5.29,SK,0.200,5,0,1,1,0,0,3,0,0,0,0,2,0,0.278,2016
283,조동찬,5.31,넥센,0.333,3,1,1,0,0,1,1,0,0,1,0,0,0,0.279,2016
283,조동찬,6.01,넥센,0.500,4,0,2,1,0,0,0,0,0,0,0,0,0,0.287,2016
283,조동찬,6.03,한화,0.200,5,0,1,0,0,0,0,0,0,1,0,2,0,0.28300000000000003,2016
283,조동찬,6.04,한화,0.000,2,0,0,0,0,0,1,0,0,0,0,1,1,0.279,2016
283,조동찬,6.25,KT,0.800,5,2,4,2,0,0,1,0,0,0,0,0,0,0.299,2016
283,조동찬,6.26,KT,1.000,1,1,1,0,0,0,1,0,0,0,0,0,0,0.305,2016
283,조동찬,8.05,KIA,0.000,3,1,0,0,0,0,0,0,0,0,0,1,0,0.298,2016
283,조동찬,8.06,KIA,0.000,1,0,0,0,0,0,0,0,0,1,0,1,0,0.295,2016
283,조동찬,8.07,KIA,0.200,5,0,1,1,0,0,1,0,0,0,0,1,1,0.292,2016
283,조동찬,8.09,한화,0.000,4,0,0,0,0,0,0,0,0,0,0,2,0,0.284,2016
283,조동찬,8.1,한화,1.000,1,0,1,0,0,0,0,0,0,0,0,0,0,0.289,2016
283,조동찬,8.13,LG,0.000,3,0,0,0,0,0,0,0,0,0,0,1,0,0.28300000000000003,2016
283,조동찬,8.14,LG,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28300000000000003,2016
283,조동찬,8.16,NC,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28300000000000003,2016
283,조동찬,8.17,NC,-,0,0,0,0,0,0,0,0,0,1,0,0,0,0.28300000000000003,2016
283,조동찬,8.18,KT,0.400,5,0,2,0,0,0,0,0,1,0,0,1,0,0.287,2016
283,조동찬,8.19,KT,0.500,4,1,2,0,0,0,1,0,0,0,0,2,0,0.292,2016
283,조동찬,8.2,넥센,0.500,4,0,2,0,0,0,0,0,0,0,0,0,0,0.297,2016
283,조동찬,8.21,넥센,0.000,3,0,0,0,0,0,0,0,0,0,0,3,0,0.292,2016
283,조동찬,8.23,SK,0.200,5,1,1,0,0,0,0,0,0,0,0,1,0,0.289,2016
283,조동찬,8.24,SK,0.000,1,0,0,0,0,0,0,0,0,0,0,1,0,0.287,2016
283,조동찬,8.25,KIA,0.000,4,0,0,0,0,0,0,0,0,0,0,0,0,0.281,2016
283,조동찬,8.27,롯데,0.200,5,1,1,0,0,0,1,0,0,0,0,1,0,0.278,2016
283,조동찬,8.3,넥센,0.000,3,0,0,0,0,0,0,0,0,0,0,1,0,0.274,2016
283,조동찬,8.31,넥센,0.667,3,1,2,1,0,0,1,0,0,1,0,0,0,0.28,2016
283,조동찬,9.01,KIA,0.500,4,0,2,0,0,0,0,0,0,0,0,1,0,0.285,2016
283,조동찬,9.03,두산,0.000,3,0,0,0,0,0,0,0,0,1,0,1,0,0.28,2016
283,조동찬,9.04,두산,0.500,4,2,2,0,0,1,3,0,0,0,0,1,1,0.285,2016
283,조동찬,9.06,KT,0.250,4,0,1,0,0,0,1,0,0,0,0,2,1,0.284,2016
283,조동찬,9.08,롯데,0.333,3,2,1,0,0,1,1,0,0,1,0,0,0,0.285,2016
283,조동찬,9.09,롯데,0.250,4,0,1,0,0,0,0,0,0,0,0,2,0,0.284,2016
283,조동찬,9.1,NC,0.500,4,0,2,0,0,0,0,0,0,0,0,1,0,0.28800000000000003,2016
283,조동찬,9.11,NC,0.000,3,0,0,0,0,0,1,0,0,0,0,1,0,0.284,2016
283,조동찬,9.13,한화,0.500,2,0,1,0,0,0,0,0,0,1,0,1,0,0.28600000000000003,2016
283,조동찬,9.15,SK,0.250,4,1,1,0,0,0,1,0,0,0,0,2,0,0.28600000000000003,2016
283,조동찬,9.16,SK,0.500,2,0,1,0,0,0,0,0,0,0,0,0,0,0.28800000000000003,2016
283,조동찬,9.18,LG,0.000,3,0,0,0,0,0,0,0,0,0,0,1,0,0.284,2016
283,조동찬,9.2,두산,0.000,3,0,0,0,0,0,0,0,0,0,0,1,0,0.28,2016
283,조동찬,9.21,롯데,0.000,2,0,0,0,0,0,0,0,0,0,0,1,0,0.278,2016
283,조동찬,9.23,두산,0.000,2,0,0,0,0,0,0,0,0,2,0,0,0,0.275,2016
283,조동찬,9.24,넥센,0.333,3,0,1,0,0,0,0,0,0,2,0,1,0,0.276,2016
283,조동찬,9.25,넥센,0.250,4,1,1,0,0,1,1,0,0,0,0,0,1,0.275,2016
283,조동찬,9.27,NC,0.750,4,0,3,0,0,0,1,0,0,1,0,1,0,0.28300000000000003,2016
283,조동찬,9.29,NC,0.000,3,0,0,0,0,0,0,0,0,0,0,2,0,0.28,2016
283,조동찬,9.29,NC,0.000,4,0,0,0,0,0,0,0,0,0,0,2,0,0.275,2016
283,조동찬,3.31,KIA,0.000,2,0,0,0,0,0,0,0,0,0,0,2,0,0.0,2017
283,조동찬,4.01,KIA,1.000,1,0,1,1,0,0,0,0,0,0,1,0,0,0.333,2017
283,조동찬,4.02,KIA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,2017
283,조동찬,4.04,LG,0.000,2,0,0,0,0,0,0,0,0,0,0,2,0,0.2,2017
283,조동찬,4.07,KT,0.500,2,0,1,0,0,0,0,0,0,0,0,1,0,0.28600000000000003,2017
283,조동찬,4.08,KT,0.500,2,0,1,0,0,0,0,0,0,0,0,0,0,0.333,2017
283,조동찬,4.09,KT,0.000,2,0,0,0,0,0,0,0,0,0,0,0,0,0.273,2017
283,조동찬,4.11,한화,0.500,4,2,2,0,0,1,1,0,0,1,0,0,0,0.333,2017
283,조동찬,4.12,한화,0.667,3,2,2,1,0,1,2,0,0,1,0,0,0,0.389,2017
283,조동찬,4.13,한화,0.333,3,0,1,0,0,0,0,0,0,0,0,0,1,0.381,2017
283,조동찬,4.15,롯데,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.36,2017
283,조동찬,4.16,롯데,0.500,2,1,1,1,0,0,1,0,0,0,0,0,0,0.37,2017
283,조동찬,4.18,두산,0.200,5,0,1,0,0,0,0,0,0,0,0,2,0,0.344,2017
283,조동찬,4.19,두산,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,2017
283,조동찬,4.2,두산,0.000,2,0,0,0,0,0,0,0,0,2,0,0,0,0.324,2017
283,조동찬,4.21,NC,0.500,4,0,2,0,0,0,2,0,0,0,0,2,0,0.342,2017
283,조동찬,4.22,NC,0.500,2,1,1,0,0,0,2,0,0,0,0,0,0,0.35,2017
283,조동찬,4.23,NC,0.000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.326,2017
283,조동찬,4.25,KIA,0.500,4,0,2,1,0,0,0,0,0,0,0,1,0,0.34,2017
283,조동찬,4.26,KIA,0.750,4,0,3,0,0,0,0,0,0,0,0,0,0,0.373,2017
283,조동찬,4.27,KIA,0.500,4,1,2,0,0,0,0,0,0,0,0,2,0,0.382,2017
283,조동찬,4.28,SK,0.000,1,0,0,0,0,0,0,0,0,0,0,0,1,0.375,2017
283,조동찬,4.29,SK,0.750,4,1,3,1,0,1,1,0,0,0,0,1,0,0.4,2017
283,조동찬,4.3,SK,0.667,3,0,2,0,0,0,0,0,0,1,0,0,0,0.413,2017
283,조동찬,5.02,두산,0.250,4,1,1,0,0,1,1,0,0,0,0,2,0,0.403,2017
283,조동찬,5.03,두산,0.250,4,1,1,1,0,0,1,0,0,0,0,0,0,0.394,2017
283,조동찬,5.04,두산,0.000,4,0,0,0,0,0,0,0,0,0,0,0,1,0.373,2017
283,조동찬,5.05,NC,0.250,4,0,1,0,0,0,0,0,0,0,0,0,0,0.3670000000000001,2017
283,조동찬,5.06,NC,0.250,4,1,1,0,0,1,3,0,0,0,1,0,0,0.361,2017
283,조동찬,5.07,NC,0.667,3,1,2,1,0,0,0,1,0,1,0,1,0,0.3720000000000001,2017
283,조동찬,5.1,LG,0.000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.36,2017
283,조동찬,5.11,LG,0.000,3,0,0,0,0,0,0,0,0,0,0,2,0,0.348,2017
283,조동찬,5.12,넥센,0.000,3,0,0,0,0,0,0,0,0,0,0,1,0,0.337,2017
283,조동찬,5.13,넥센,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,2017
283,조동찬,5.14,넥센,0.000,1,0,0,0,0,0,0,0,0,0,0,1,0,0.33,2017
283,조동찬,5.16,SK,0.500,4,0,2,1,0,0,2,0,0,0,0,0,0,0.337,2017
283,조동찬,5.18,SK,0.000,2,0,0,0,0,0,0,0,0,1,0,1,0,0.33,2017
283,조동찬,5.19,한화,0.000,3,0,0,0,0,0,0,0,0,0,1,0,0,0.321,2017
283,조동찬,5.2,한화,0.750,4,3,3,0,0,1,1,0,0,1,0,0,0,0.336,2017
283,조동찬,5.21,한화,0.333,3,1,1,0,0,0,0,2,0,1,1,0,0,0.336,2017
283,조동찬,5.24,KT,0.333,6,1,2,0,0,0,0,0,0,0,0,2,0,0.336,2017
283,조동찬,5.25,KT,0.000,2,0,0,0,0,0,0,0,0,1,0,0,0,0.331,2017
283,조동찬,5.26,넥센,0.000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.32299999999999995,2017
283,조동찬,5.27,넥센,0.333,3,0,1,0,0,0,1,0,0,1,0,1,0,0.32299999999999995,2017
283,조동찬,5.28,넥센,0.500,2,0,1,0,0,0,0,0,0,0,0,1,0,0.326,2017
283,조동찬,5.31,롯데,0.333,3,0,1,1,0,0,0,0,0,1,0,0,0,0.326,2017
283,조동찬,6.01,롯데,0.000,4,0,0,0,0,0,0,0,0,0,0,2,0,0.316,2017
283,조동찬,6.02,KIA,0.667,3,2,2,0,0,1,2,0,0,1,0,1,0,0.324,2017
283,조동찬,6.03,KIA,0.500,4,1,2,2,0,0,0,0,0,0,1,0,0,0.329,2017
283,조동찬,6.04,KIA,0.500,4,0,2,1,0,0,1,0,0,0,0,0,0,0.333,2017
283,조동찬,6.06,두산,0.000,4,0,0,0,0,0,0,0,0,0,0,1,0,0.325,2017
283,조동찬,6.07,두산,0.250,4,1,1,0,0,0,0,0,0,0,0,1,0,0.32299999999999995,2017
283,조동찬,6.09,한화,-,0,0,0,0,0,0,0,0,0,1,0,0,0,0.32299999999999995,2017
283,조동찬,6.11,한화,0.200,5,1,1,0,0,0,0,0,0,0,0,1,0,0.319,2017
283,조동찬,6.13,KT,0.250,4,1,1,0,0,0,0,0,0,0,0,1,0,0.317,2017
283,조동찬,6.14,KT,0.250,4,0,1,0,0,0,0,0,0,0,0,1,0,0.315,2017
283,조동찬,6.15,KT,0.500,2,0,1,0,0,0,0,0,0,0,0,0,0,0.318,2017
283,조동찬,6.16,SK,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.316,2017
283,조동찬,6.17,SK,0.500,2,0,1,0,0,0,0,0,0,0,1,0,0,0.318,2017
283,조동찬,6.18,SK,0.000,4,0,0,0,0,0,0,0,0,0,0,0,0,0.311,2017
283,조동찬,6.2,LG,1.000,1,0,1,0,0,0,0,0,0,0,0,0,0,0.315,2017
283,조동찬,6.21,LG,0.000,4,0,0,0,0,0,1,0,0,0,0,0,0,0.308,2017
283,조동찬,6.23,한화,0.250,4,0,1,0,0,0,2,0,0,0,0,1,0,0.306,2017
283,조동찬,6.24,한화,0.000,4,0,0,0,0,0,0,0,0,0,0,1,0,0.3,2017
283,조동찬,6.25,한화,0.000,5,0,0,0,0,0,0,0,0,0,0,2,0,0.292,2017
283,조동찬,6.27,KIA,0.333,3,0,1,1,0,0,0,0,0,0,0,1,0,0.293,2017
283,조동찬,6.28,KIA,0.500,4,1,2,0,0,0,1,0,0,0,0,1,0,0.297,2017
283,조동찬,6.29,KIA,0.000,2,0,0,0,0,0,0,0,0,0,0,0,1,0.294,2017
283,조동찬,7.01,SK,0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0.29100000000000004,2017
283,조동찬,7.02,SK,0.333,3,1,1,0,0,1,2,0,0,0,0,0,1,0.292,2017
283,조동찬,7.04,롯데,0.000,3,0,0,0,0,0,0,0,0,0,0,2,0,0.28800000000000003,2017
283,조동찬,7.05,롯데,0.333,3,0,1,1,0,0,1,0,0,0,0,1,0,0.28800000000000003,2017
283,조동찬,7.06,롯데,0.000,4,0,0,0,0,0,0,0,0,0,0,1,0,0.28300000000000003,2017
283,조동찬,7.07,넥센,1.000,1,0,1,0,0,0,0,0,0,0,0,0,0,0.28600000000000003,2017
283,조동찬,7.08,넥센,0.000,3,0,0,0,0,0,0,0,0,2,0,0,0,0.28300000000000003,2017
283,조동찬,7.09,넥센,0.333,3,0,1,0,0,0,1,0,0,0,0,0,0,0.28300000000000003,2017
283,조동찬,7.11,KT,0.250,4,1,1,0,0,1,1,0,0,0,0,1,0,0.28300000000000003,2017
283,조동찬,7.12,KT,0.500,4,0,2,0,0,0,1,0,0,0,0,1,0,0.28600000000000003,2017
283,조동찬,7.13,KT,0.500,2,0,1,0,0,0,0,0,0,0,0,0,0,0.28800000000000003,2017
283,조동찬,7.19,롯데,0.000,3,0,0,0,0,0,0,0,0,1,0,1,0,0.285,2017
283,조동찬,7.2,롯데,0.500,4,0,2,0,0,0,0,0,0,0,0,1,0,0.28800000000000003,2017
283,조동찬,7.21,LG,0.000,4,0,0,0,0,0,0,0,0,0,0,1,0,0.28300000000000003,2017
283,조동찬,7.23,LG,0.500,2,1,1,1,0,0,0,0,0,1,0,1,0,0.285,2017
283,조동찬,7.25,NC,0.500,2,1,1,0,0,0,1,0,0,0,0,1,0,0.287,2017
283,조동찬,7.26,NC,0.000,3,0,0,0,0,0,0,0,0,1,0,0,1,0.28300000000000003,2017
283,조동찬,7.27,NC,0.000,2,0,0,0,0,0,0,0,0,0,0,1,0,0.281,2017
283,조동찬,7.28,넥센,0.000,3,0,0,0,0,0,0,0,0,1,0,1,0,0.278,2017
283,조동찬,7.29,넥센,0.000,4,0,0,0,0,0,0,0,0,0,0,2,0,0.274,2017
283,조동찬,8.01,두산,1.000,3,1,3,0,0,0,0,0,0,0,0,0,0,0.282,2017
283,조동찬,8.03,두산,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.281,2017
283,조동찬,8.05,NC,0.500,4,1,2,0,0,1,1,0,0,0,0,0,1,0.284,2017
283,조동찬,8.06,NC,0.333,3,0,1,0,0,0,0,0,0,0,1,0,0,0.285,2017
283,조동찬,8.08,LG,0.250,4,0,1,1,0,0,0,0,0,0,0,1,0,0.284,2017
283,조동찬,8.09,LG,0.333,3,1,1,1,0,0,1,0,0,0,1,0,0,0.285,2017
283,조동찬,8.12,롯데,0.500,4,1,2,1,0,0,2,0,0,0,0,1,0,0.28800000000000003,2017
283,조동찬,8.13,롯데,0.400,5,1,2,0,0,0,2,0,0,0,0,0,0,0.29,2017
283,조동찬,8.16,넥센,0.250,4,0,1,1,0,0,1,0,0,0,0,1,0,0.289,2017
283,조동찬,8.17,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,2017
283,조동찬,8.18,KT,0.250,4,0,1,0,0,0,0,0,0,0,0,0,1,0.289,2017
283,조동찬,8.19,LG,0.500,4,0,2,0,0,0,1,0,0,0,0,0,0,0.29100000000000004,2017
283,조동찬,8.22,넥센,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0.29,2017
